"lang" 
{ 
"Language" "vietnamese" 
"Friends_PlaySoundWhenUserJoinsGame"			"Luôn luôn phát nhạc khi người dùng này chơi một trò chơi"

"Friends_RemoveUserExplanation"	"Nếu bạn xóa người này ra khỏi danh sách, họ sẽ không thể nhìn thấy bạn khi bạn ở trên mạng hay gửi tin nhắn cho bạn."

"Friends_FriendInvitedToGame_Title"	"MỜI - %friend%"
"Friends_FriendInvitedToGame_Info"	"Lời mời tham gia trò chơi của bạn đã được gửi cho %friend%."

"Friends_NotifyFriendOnline_Title"	"%friend% - Thông báo bạn bè trên mạng"
"Friends_NotifyFriendOnline_Info"		"Người bạn %friend% đã lên mạng."

"Friends_RefreshLogin_Title"			"Steam - Làm mới đăng nhập"
"Friends_RefreshLogin"				"Vui lòng nhập lại thông tin đăng nhập tài khoản Steam của bạn để có thể đăng nhập vào dịch vụ bạn bè."
"Friends_AccountName"					"Tên tài khoản"
"Friends_Login_Btn"					"Đăng nhập"
"Friends_Login_Password"				"Mật khẩu"

"Friends_BetaHomePage"				"Trang thông tin bạn bè thử nghiệm"

"Friends_PleaseSetFriendsName"		"Tên hiển thị của bạn vẫn chưa được đặt."
"Friends_SetFriendsName"				"Thay đổi tên hiển thị..."

"Friends_TargetBlocked"				"Thiết lập cá nhân của người dùng này không cho phép bạn liên hệ với họ tại thời điểm hiện tại."
"Friends_TargetIgnored"				"%search% đang phớt lờ bạn."
"Friends_TooManyFriends"				"Danh sách bạn bè của bạn đã đầy. Xóa bỏ vài người bạn và thử lại."
"Friends_TargetHasTooManyFriends"		"Danh sách bạn bè của %search% đã đầy!"
"Friends_DefaultAddError"	 			"Đã có vấn đề phát sinh khi thêm %search% vào danh sách bạn bè của bạn."
"Friends_UnableToFindFriendByThatNameInvitePrompt"		"Không tìm thấy người dùng Steam nào với địa chỉ mail %search%.\n\nNếu bạn muốn mời %search% đăng ký Steam và có mặt trong danh sách bạn bè của bạn, nhấn \"Tiếp\", hoặc \"Quay lại\" để tìm kiếm lại."
"Friends_InvitingFriend"				"Đang gửi thư mời tới %search%..."
"Friends_InvitationPending"			"%search% đã được mời tham gia Steam; khi họ chấp nhận, họ sẽ được thêm vào danh sách bạn bè của bạn.\n"
"Friends_InvitationSent"				"Thư mời đã được gửi đến email của %search%, họ sẽ được thêm vào danh sách bạn bè của bạn khi họ chấp nhận.\n"
"Friends_DefaultInviteError"			"Đã có vấn đề phát sinh khi gửi lời mời tới %search%." 
"Friends_TooManyPendingInvitations"   "Bạn đã gửi quá nhiều lời mời gần đây. Hãy thử mời %search% lại sau một hoặc hai ngày."
"Friends_InvitationBlocking"		"Bạn đã chặn toàn bộ liên lạc với người dùng này. Trước khi liên lạc với người dùng này, bạn phải bỏ chặn họ bằng cách tới thăm hồ sơ cộng đồng Steam của họ."

"Friends_DontGiveOutPassword"			"Không bao giờ tiết lộ mật khẩu của bạn cho bất cứ ai.\n"
"Friends_DontGiveOutPassword_URL"		"https://support.steampowered.com/kb/1266-OAFV-8478/"

"Friends_ChatFilterBlockWarning"		"Một đường dẫn đã bị xóa từ tin nhắn này vì lý do bảo mật"

"Friends_invalidname_title"			"Bạn bè - Tên đã được giữ lại"
"Friends_invalidname_info"			"Tên hiển thị của bạn không thể là \"[unknown]\" hay có chứa \"Valve\", \"Steam\" hoặc \"Support\". Vui lòng chọn tên khác."

"Friends_JoinGame_Dialog"				"Không thể tìm trò chơi của %friend%"
"Friends_Friendlist_Friends"			"BẠN BÈ"
"Friends_Friendlist_OtherFriends"		"BẠN BÈ"
"Friends_Friendlist_AllFriends"			"TẤT CẢ BẠN BÈ"
"Friends_FriendList_Pendings"			"LỜI MỜI ĐÃ ĐƯỢC GỬI"
"Friends_FriendList_InvitesReceived"	"LỜI MỜI"
"Friends_Friendlist_Members"			"THÀNH VIÊN"
"Friends_Friendlist_Guests"			"KHÁCH"
"Friends_Friendlist_Chat"				"TRÒ CHUYỆN"
"Friends_ViewSteamIDPage"				"Xem hồ sơ Steam"
"Friends_ViewFacebookIDPage"			"Xem trang Facebook"
"Friends_Tooltip_GroupOfficer"		"Quản trị viên"
"Friends_Tooltip_GroupModerator"		"Điều hành viên nhóm"

"Friends_InviteFriendToGroup"			"Mời vào nhóm"
"Friends_InviteToGroupConfirmation_Title"	"Bạn bè - đã gửi lời mời"
"Friends_InviteToGroupConfirmation_Info"	"Lời mời %friend% vào nhóm %group% đã được gửi."

"Friends_menu_status"				"Trạng thái"
"Friends_menu_view"				"Xem"
"Friends_menu_players"				"Người chơi"
"Friends_menu_view_showavatars"			"Hiện ảnh"
"Friends_menu_view_showsteamids"		"Hiện số tài khoản"
"Friends_menu_view_sortbyname"			"Xếp theo tên"
"Friends_menu_view_onlineonly"			"Chỉ hiện người dùng trên mạng"
"Friends_menu_view_settings"			"Thiết lập..."
"Friends_menu_players_current"			"Danh sách người chơi - Trò chơi hiện tại"
"Friends_menu_players_recent"			"Danh sách người chơi - Trò chơi gần đây"


"Friends_JoinGroupChat"				"Tham gia nhóm trò chuyện %group%"

"Friends_Chat_MemberNameChanged" "%old_name% đã đổi tên thành %member_name%.\n"

"Friends_Chat_MemberEntered"							"%member_changed% đã tham gia trò chuyện.%ignored%\n"
"Friends_Chat_MemberLeft"								"%member_changed% đã rời cuộc trò chuyện.%ignored%\n"
"Friends_Chat_MemberDisconnected"						"%member_changed% đã mất kết nối.%ignored%\n"
"Friends_Chat_MemberWasKicked"						"%member_changed% đã bị đuổi bởi %member_making_change%.\n"
"Friends_Chat_MemberWasBanned"						"%member_changed% đã bị cấm bởi %member_making_change%.\n"
"Friends_Chat_MemberIgnored"						"(Đã chặn)"	

"Friends_Chat_InviteToChatRoom"							"Mời vào phòng trò chuyện"
"Friends_Chat_InviteToChatRoom_Title"					"Cộng đồng Steam - Lời mời tới phòng trò chuyện"
"Friends_Chat_InviteToChatRoom_Info"					"Bạn đã được mời tham gia trò chuyện %chat% bởi %patron%."
"Friends_Chat_InviteToPrivateChatRoom_Info"				"Bạn được mời tham gia trò chuyện riêng tư với %patron%."
"Friends_Chat_InviteReceivedTime"						"Lời mời đã nhận: %date% lúc %time%"

"Friends_Chat_KickFromChatRoom"       "Đuổi khỏi phòng"
"Friends_Chat_BanFromChatRoom"        "Cấm tham gia phòng"

"Friends_Chat_ToggleAvatars"			"Hiện ảnh"
"Friends_Chat_ToggleBeeps"            "Tiếng bíp khi người dùng gửi tin nhắn"
"Friends_Chat_ToggleTimestamp"        "Hiển thị mốc thời gian của mỗi tin nhắn"

"Friends_Chat_ManageBanList"			"Quản lý danh sách cấm"
"Friends_Chat_LockRoom"				"Khóa phòng này (chế độ riêng tư)"
"Friends_Chat_OpenRoom"               "Mở khóa phòng này (chế độ mở)"

"Friends_Chat_DeniedChat_Title"		"Steam - Không thể vào phòng"
"Friends_Chat_DeniedChat_DoesntExist" "Nhóm trò chuyện %chat% đã bị đóng."
"Friends_Chat_DeniedChat_NotAllowed"  "Bạn không được quyền truy cập nhóm %chat%."
"Friends_Chat_DeniedChat_Full"        "Cuộc trò chuyện của %chat% đã đầy."
"Friends_Chat_DeniedChat_Error"       "Lỗi khi thử tham gia vào nhóm trò chuyện %chat%."
"Friends_Chat_DeniedChat_Banned"       "Bạn không thể tham gia trò chuyện cùng nhóm %chat%, vì bạn đã bị cấm trò chuyện."
"Friends_Chat_DeniedChat_UserLocked"       "Bạn không thể tham gia trò chuyện cùng nhóm %chat%, vì bạn đã bị tạm thời đình chỉ trò chuyện."
"Friends_Chat_DeniedChat_ClanLocked"       "Bạn không thể tham gia trò chuyện cùng nhóm %chat%, bởi vì nó đã bị tắt bởi quản trị viên."

"Friends_Chat_ActionResultTitleSuccess"   "Hành động thành công"
"Friends_Chat_ActionResultInviteSuccess"  "%user_name% đã được mời tham gia trò chuyện.\n"
"Friends_Chat_ActionResultKickSuccess"    "%user_name% đã bị đuổi.\n"
"Friends_Chat_ActionResultBanSuccess"     "%user_name% đã bị cấm.\n"
"Friends_Chat_ActionResultUnBanSuccess"   "%user_name% không còn bị cấm.\n"

"Friends_Chat_ActionResultLockChatSuccess"	"Cuộc trò chuyện hiện đã bị khóa (chỉ thành viên nhóm hoặc người dùng được mời mới có thể tham gia).\n"
"Friends_Chat_ActionResultUnlockChatSuccess"	"Cuộc trò chuyện hiện giờ đã được mở khóa (mở cho tất cả người dùng).\n"

"Friends_Chat_ActionResultTitleFailed"    "Hành động thất bại"
"Friends_Chat_ActionResultInviteFailed"   "Không thể mời người dùng %user_name% vào nhóm trò chuyện %chat%.\n%action_result%"
"Friends_Chat_ActionResultKickFailed"     "Không thể đuổi %user_name% khỏi nhóm trò chuyện %chat%.\n%action_result%"
"Friends_Chat_ActionResultUnBanFailed"    "Không thể bỏ cấm người dùng %user_name% khỏi nhóm trò chuyện %chat%.\n%action_result%"
"Friends_Chat_ActionResultLockChatFailed"	"Không thể khóa cuộc trò chuyện của nhóm %chat%\n%action_result%."
"Friends_Chat_ActionResultUnlockChatFailed"	"Không thể bỏ khóa (mở) cuộc trò chuyện của nhóm %chat%\n%action_result%."
"Friends_Chat_ActionResultCloseFailed"	"Không thể đóng cuộc trò chuyện của nhóm %chat%\n%action_result%."


"Friends_Chat_ActionResultError"						"Lỗi không xác định"
"Friends_Chat_ActionResultNotPermitted"				"Bạn không có quyền để thực thi hành động này."
"Friends_Chat_ActionResultNotAllowedOnClanMember"     "Hành động không thể được thực thi lên một thành viên trong nhóm trừ phi bạn có cấp độ cao hơn."
"Friends_Chat_ActionResultNotAllowedOnBannedUser"     "Không thể thực thi hành động này lên người dùng đã bị cấm."
"Friends_Chat_ActionResultManageBans"					"Quản lý danh sách cấm của phòng trò chuyện."
"Friends_Chat_ActionResultNotAllowedOnChatOwner"      "Hành động này không được phép thực thi lên chủ nhân của cuộc trò chuyện."
"Friends_Chat_ActionResultNotAllowedOnSelf"           "Bạn không thể thực thi hành động này lên chính mình."
"Friends_Chat_ActionResultChatDoesntExist"			"Cuộc trò truyện đã được đóng."
"Friends_Chat_ActionResultChatFull  "					"Phòng trò chuyện đã đầy."
"Friends_Chat_ActionResultNotOnline"                  "Không thể thực hiện hành động khi không ở trên mạng."


"Friends_Chat_Kicked_Title"           "Bị đuổi khỏi phòng"
"Friends_Chat_Kicked_Info"            "Bạn đã bị đuổi khỏi phòng trò chuyện %chat% bởi %member_making_change%."
"Friends_Chat_Kicked_Entry"			"Bạn đã bị đuổi khỏi phòng trò chuyện bởi %member_making_change%.\n"

"Friends_Chat_Banned_Title"           "Bị cấm trò chuyện"
"Friends_Chat_Banned_Info"            "Bạn đã bị cấm tham gia vào phòng trò chuyện %chat% bởi %member_making_change%."
"Friends_Chat_Banned_Entry"			"Bạn đã bị cấm vào phòng trò chuyện bởi %member_making_change%.\n"

"Friends_Chat_Closed_Title"           "Cuộc trò chuyện đã đóng"
"Friends_Chat_Closed_Info"            "Phòng trò chuyện %chat% đã bị đóng."
"Friends_Chat_Closed_Entry"           "Phòng trò chuyện đã đóng.\n"

"Friends_Chat_Offline_Entry"           "Bạn đang ở trạng thái ngắt mạng.\n"
"Friends_Chat_Offline_Rejoin_Entry"    "Đang trên mạng và đã tham gia lại vào cuộc trò chuyện.\n"

"Friends_Chat_FailedRejoin_Entry"			"Bạn không thể tham gia lại vào cuộc trò chuyện.\n"
"Friends_Chat_FailedRejoin_Rejoin_Entry"	"Bạn đã tham gia lại vào phòng trò chuyện.\n"

"Friends_Chat_Disconnected_Entry"           "Mất kết nối đến Steam, sẽ tự động tham gia lại cuộc trò chuyện khi đã lấy lại kết nối.\n"
"Friends_Chat_Disconnected_Rejoin_Entry"    "Đã kết nối lại và tham gia lại phòng.\n"

"Friends_Chat_DisconnectedNoRetry_Entry"     "Không có kết nối đến Steam.\n"

"Friends_Chat_RoomLocked_Entry"		"Phòng trò chuyện đã bị khóa bởi %member_making_change%.\n"
"Friends_Chat_RoomUnlocked_Entry"		"Phòng trò chuyện đã được mở (cho tất cả mọi người) bởi %member_making_change%.\n"

"Friends_Chat_RackBouncing_Entry"		"Các máy chủ của Steam sẽ được khởi động lại trong giây lát. Kết nối đến phòng trò chuyện này sẽ được khôi phục sau khi khởi động lại.\n"

"Friends_MsgNotification_Sender"		"%name% nói,"
"Friends_MsgNotification_Body"		"%message%"

"Friends_AddUser"				"Thêm vào danh sách bạn bè..."
"Friends_HideUser"				"Phớt lờ người dùng..."

"Friends_Voice_Call"				"Bắt đầu cuộc gọi thoại"
"Friends_Voice_EndCall"			"Kết thúc cuộc gọi thoại"
"Friends_Voice_CancelCall"		"Hủy cuộc gọi"
"Friends_Voice_Hold"				"Giữ"
"Friends_Voice_IncomingVoice"		"Cuộc gọi từ %friend% đã bắt đầu."
"Friends_Voice_HangUp"			"Cuộc gọi với %friend% đã kết thúc."
"Friends_Voice_AudioSettings"		"Thiết lập"
"Friends_Voice_Answer"			"Trả lời"
"Friends_Voice_IncomingStatus"	"%friend% muốn gọi thoại với bạn."
"Friends_Voice_OutgoingStatus"	"Đang gọi %friend%..."
"Friends_Voice_Resume"			"Trở lại"
"Friends_Voice_ResumeStatusLocalHold"		"Đang giữ"
"Friends_Voice_ResumeStatusRemoteHold"	"%friend% đang giữ máy cho cuộc gọi thoại này"
"Friends_Voice_AudioOptionsTitle"		"Tùy chỉnh âm thanh"
"Friends_Voice_Microphone_Volume"		"Âm lượng micrô:"
"Friends_Voice_Speaker_Volume"		"Âm lượng thu nhận:"
"Friends_Voice_BoostMicrophone"		"Tăng mức độ tiếp nhận của micrô"
"Friends_Voice_TestMicrophone"		"Thử micrô"
"Friends_Voice_StopTestMicrophone"	"Ngừng thử micrô"
"Friends_Voice_RejectCall"		"Bỏ qua"
"Friends_Voice_ReinitAudio"		"Khắc phục âm thanh"
"Friends_Voice_UsersChatting"			"%UsersChatting% người dùng đang gọi thoại"
"Friends_Voice_UsersChattingPlural"	"%UsersChatting% người dùng đang gọi thoại"
"Friends_Voice_NoOtherUsersChatting"	"Không có người dùng nào khác đang gọi thoại"
"Friends_Voice_AllSlotsFull"			"%UsersChatting% người dùng đang gọi thoại (đầy)"

"Friends_Chat_StartVoiceChatting"		"Bắt đầu cuộc gọi thoại"
"Friends_Chat_EndVoiceChatting"		"Ngắt cuộc gọi"
"Friends_Chat_ActionResultStartVoiceSpeak" "Đang bắt đầu cuộc gọi thoại trong phòng trò chuyện %chat%."
"Friends_Chat_ActionResultEndVoiceSpeak"	"Ngắt cuộc gọi thoại trong phòng trò chuyện %chat%."
"Friends_Chat_VoiceSpeakDenied"		"Không thể gọi thoại trong %chat%, không đủ chỗ trống."
"Friends_Chat_ActionResultVoiceSlotsFull" "Không thể bật đàm thoại trong %chat%, không đủ chỗ trống."
"Friends_Chat_VoiceStatus"		"Còn %availslots% chỗ [tối đa %maxslots% chỗ]."

"Friends_GroupSectionInfo_Online"					"%online% TRÊN MẠNG"
"Friends_GroupSectionInfo_OnlineInGame"			"%ingame% ĐANG CHƠI, %online% TRÊN MẠNG"
"Friends_GroupSectionInfo_OnlineChatting"			"%inchat% ĐANG TRÒ CHUYỆN, %online% TRÊN MẠNG"
"Friends_GroupSectionInfo_OnlineInGameChatting"	"%inchat% ĐANG TRÒ CHUYỆN, %ingame% ĐANG CHƠI, %online% TRÊN MẠNG"

"Friends_GroupSectionInfo_PublicGroup"	"%groupname% (Nhóm công khai)"

"Friends_ViewGroupSteamID"			"Xem hồ sơ nhóm"
"Friends_JoinGroupChatRoom"			"Tham gia phòng trò chuyện nhóm"
"Friends_OpenAdministerGroupPage"		"Quản trị nhóm này"
"Friends_LeaveThisGroup"				"Rời khỏi nhóm này"

"Friends_SteamIDLink"					"Xem hồ sơ"
"Friends_EditAlias"						"Sửa biệt hiệu..."
"Friends_UnsetAlias"					"Đặt lại"
"Friends_ViewAliases"					"Xem biệt hiệu"
"Friends_NotificationOptions"			"Tùy chỉnh thông báo"
"Friends_FriendList_Suggested"			"GỢI Ý KẾT BẠN"

"Friends_FriendAliases_Title"			"Bạn bè - %FriendName%"
"Friends_FriendAliasesInfo"			"Bạn đã thấy %FriendName% với những tên sau:"
"Friends_FriendAliases_None"			"Người chơi này chưa sử dụng bất kỳ tên nào khác."


"Friends_Settings_TabTitle"			"Bạn bè"
"Friends_Nickname"					"Tên hiển thị"
"Friends_Avatar"						"Ảnh"
"Friends_AutoSignIntoFriendsOnStartup"	"Tự động đăng nhập vào bạn bè khi tôi khởi động Steam"
"Friends_ShowTimeInChatLog"	"Hiển thị mốc thời gian trong nhật ký trò chuyện"
"Friends_AlwaysNewChatCheck" "Luôn luôn mở cửa sổ trò chuyện mới thay vì thẻ"
"Friends_NotificationsAndSounds"		"Thông báo & âm thanh"
"Friends_WhenFriendJoinsGame"			"Khi bất kỳ bạn bè nào tham gia chơi"
"Friends_WhenFriendComesOnline"		"Khi có bất kỳ người bạn nào lên mạng"
"Friends_WhenReceiveMessage"			"Khi tôi nhận được một tin nhắn"
"Friends_WhenGroupEventsOrAnnouncementsHappen"	"Dành cho sự kiện và thông báo nhóm"
"Friends_DisplayNotification"			"Hiển thị thông báo"
"Friends_PlayASound"					"Phát âm báo"
"Friends_FlashWindow"			"Nháy cửa sổ khi tôi nhận được một tin nhắn"
"Friends_FlashWindowAlways"		"Luôn luôn"
"Friends_FlashWindowMinimized"		"Chỉ khi đã thu gọn"
"Friends_FlashWindowNever"		"Không bao giờ"
"Friends_ViewSteamCommunityProfile"	"Xem hồ sơ cộng đồng Steam của tôi"
"Friends_ChangeAvatar"				"Thay đổi"
"Friends_NameTooShort_Title"			"Bạn bè - Tên hiển thị quá ngắn"
"Friends_NameTooShort_Info"			"Tên hiển thị phải chứa ít nhất hai ký tự"
"Friends_NameChangeFailed_Title"		"Bạn bè - Không thể đổi tên hiển thị"
"Friends_NameChangeFailed_Info"		"Không thể đổi tên hiển thị. Xin vui lòng thử lại sau vài phút."
"Friends_NameChangeThrottled_Info"		"Không được phép liên tục đổi tên hiển thị. Xin vui lòng thử lại sau vài phút nữa."

"Friends_OnlineNotification_Info"			"hiện đã lên mạng"
"Friends_InGameNotification_Info"			"đang chơi"
"Friends_InAppNotification_Info"			"đang dùng"
"Friends_ChatInvitation_Info"				"đã mời bạn trò chuyện"
"Friends_VoiceChatInvitation_Info"		"đã mời bạn gọi thoại"
"Friends_ChatNotification_Info"			"nói:"
"Friends_PostNotification_Info"			"đã đăng:"
"Friends_GameInvitation_Info"				"đã mời bạn chơi"
"Friends_ChatNoTextNotification_Info"		"đã nhắn tin cho bạn"
"Friends_BroadcastChannelLive"		"đang phát sóng trên SteamTV"

"Friends_OnlineNotification_Hotkey"		"Nhấn %hotkey% để xem"
"Friends_InviteNotification_Hotkey"		"Ấn %hotkey% để xem"
"Friends_ChatNotification_Hotkey"			"Ấn %hotkey% để trả lời"

"Friends_PlayersDialog_Title"				"Người chơi"
"Friends_CurrentPlayers_TabTitle"			"Trò chơi hiện tại"
"Friends_RecentPlayers_TabTitle"			"Trò chơi gần đây"
